zip_code,lat,lon,city,state,county,type,state_full
04429,44.721159,-68.617002,HOLDEN,ME,PENOBSCOT,STANDARD,Maine
04430,45.636841,-68.575195,EAST MILLINOCKET,ME,PENOBSCOT,STANDARD,Maine
04431,44.560977,-68.672730,EAST ORLAND,ME,HANCOCK,PO BOX ONLY,Maine
04434,44.763865,-69.128071,ETNA,ME,PENOBSCOT,STANDARD,Maine
04435,44.963224,-69.125005,EXETER,ME,PENOBSCOT,STANDARD,Maine
04438,44.598953,-68.928336,FRANKFORT,ME,WALDO,STANDARD,Maine
04441,45.702414,-69.623233,GREENVILLE,ME,PISCATAQUIS,STANDARD,Maine
04442,45.497693,-69.727291,GREENVILLE JUNCTION,ME,PISCATAQUIS,STANDARD,Maine
04443,45.227771,-69.353263,GUILFORD,ME,PISCATAQUIS,STANDARD,Maine
04444,44.728979,-68.949967,HAMPDEN,ME,PENOBSCOT,STANDARD,Maine
04448,45.296196,-68.711061,HOWLAND,ME,PENOBSCOT,STANDARD,Maine
04449,44.992635,-68.888475,HUDSON,ME,PENOBSCOT,STANDARD,Maine
04450,44.916048,-68.927988,KENDUSKEAG,ME,PENOBSCOT,STANDARD,Maine
04451,45.607010,-68.222170,KINGMAN,ME,PENOBSCOT,STANDARD,Maine
04453,45.162249,-68.760532,LAGRANGE,ME,PENOBSCOT,STANDARD,Maine
04454,45.552116,-67.561062,LAMBERT LAKE,ME,WASHINGTON,PO BOX ONLY,Maine
04455,45.299423,-68.259743,LEE,ME,PENOBSCOT,STANDARD,Maine
04456,44.876815,-68.996652,LEVANT,ME,PENOBSCOT,STANDARD,Maine
04457,45.413426,-68.479873,LINCOLN,ME,PENOBSCOT,STANDARD,Maine
04459,45.588736,-68.339984,MATTAWAMKEAG,ME,PENOBSCOT,STANDARD,Maine
04460,45.712889,-68.521325,MEDWAY,ME,PENOBSCOT,STANDARD,Maine
04461,44.954785,-68.582435,MILFORD,ME,PENOBSCOT,STANDARD,Maine
04462,45.972770,-69.012443,MILLINOCKET,ME,PENOBSCOT,STANDARD,Maine
04463,45.286832,-68.895107,MILO,ME,PISCATAQUIS,STANDARD,Maine
04464,45.441525,-69.304939,MONSON,ME,PISCATAQUIS,STANDARD,Maine
04467,45.120001,-68.610002,OLAMON,ME,PENOBSCOT,PO BOX ONLY,Maine
04468,45.024672,-68.734536,OLD TOWN,ME,PENOBSCOT,STANDARD,Maine
04469,44.901066,-68.668304,ORONO,ME,PENOBSCOT,UNIQUE,Maine
04471,45.916544,-67.856823,ORIENT,ME,AROOSTOOK,STANDARD,Maine
04472,44.576321,-68.669916,ORLAND,ME,HANCOCK,STANDARD,Maine
04473,44.881678,-68.738641,ORONO,ME,PENOBSCOT,STANDARD,Maine
04474,44.688777,-68.762807,ORRINGTON,ME,PENOBSCOT,STANDARD,Maine
04475,45.183586,-68.589613,PASSADUMKEAG,ME,PENOBSCOT,STANDARD,Maine
04476,44.482703,-68.706000,PENOBSCOT,ME,HANCOCK,STANDARD,Maine
04478,45.865239,-69.815626,ROCKWOOD,ME,SOMERSET,STANDARD,Maine
04479,45.124215,-69.287017,SANGERVILLE,ME,PISCATAQUIS,STANDARD,Maine
04481,45.245980,-69.092773,SEBEC,ME,PISCATAQUIS,STANDARD,Maine
04485,45.358040,-69.630295,SHIRLEY MILLS,ME,PISCATAQUIS,STANDARD,Maine
04487,45.387737,-68.104472,SPRINGFIELD,ME,PENOBSCOT,STANDARD,Maine
04488,44.871642,-69.113926,STETSON,ME,PENOBSCOT,STANDARD,Maine
04489,44.910362,-68.690188,STILLWATER,ME,PENOBSCOT,PO BOX ONLY,Maine
04490,45.436635,-67.867621,TOPSFIELD,ME,WASHINGTON,STANDARD,Maine
04491,45.573160,-67.470651,VANCEBORO,ME,WASHINGTON,PO BOX ONLY,Maine
04492,45.367045,-67.681321,WAITE,ME,WASHINGTON,STANDARD,Maine
04493,45.236824,-68.524576,WEST ENFIELD,ME,PENOBSCOT,STANDARD,Maine
04495,45.477431,-68.338980,WINN,ME,PENOBSCOT,STANDARD,Maine
04496,44.650750,-68.908918,WINTERPORT,ME,WALDO,STANDARD,Maine
04497,45.754611,-68.060943,WYTOPITLOCK,ME,AROOSTOOK,STANDARD,Maine
04530,43.888227,-69.826697,BATH,ME,SAGADAHOC,STANDARD,Maine
04535,44.098468,-69.629175,ALNA,ME,LINCOLN,STANDARD,Maine
04536,44.021333,-69.523263,BAYVILLE,ME,LINCOLN,STANDARD,Maine
04537,43.875448,-69.620685,BOOTHBAY,ME,LINCOLN,STANDARD,Maine
04538,43.851505,-69.627611,BOOTHBAY HARBOR,ME,LINCOLN,STANDARD,Maine
04539,43.973543,-69.501970,BRISTOL,ME,LINCOLN,STANDARD,Maine
04541,43.894241,-69.476882,CHAMBERLAIN,ME,LINCOLN,STANDARD,Maine
04543,44.022355,-69.490754,DAMARISCOTTA,ME,LINCOLN,STANDARD,Maine
04544,43.844446,-69.582306,EAST BOOTHBAY,ME,LINCOLN,STANDARD,Maine
04547,43.978605,-69.332581,FRIENDSHIP,ME,KNOX,STANDARD,Maine
04548,43.833446,-69.738561,GEORGETOWN,ME,SAGADAHOC,STANDARD,Maine
04549,43.890000,-69.620002,ISLE OF SPRINGS,ME,LINCOLN,STANDARD,Maine
04551,43.975715,-69.430662,BREMEN,ME,LINCOLN,STANDARD,Maine
04552,44.021333,-69.523263,NEWAGEN,ME,LINCOLN,STANDARD,Maine
04553,44.052278,-69.567519,NEWCASTLE,ME,LINCOLN,STANDARD,Maine
04554,43.862730,-69.512324,NEW HARBOR,ME,LINCOLN,STANDARD,Maine
04555,44.101247,-69.482661,NOBLEBORO,ME,LINCOLN,STANDARD,Maine
04556,43.975930,-69.610836,EDGECOMB,ME,LINCOLN,STANDARD,Maine
04558,43.885127,-69.514469,PEMAQUID,ME,LINCOLN,STANDARD,Maine
04562,43.770817,-69.819177,PHIPPSBURG,ME,SAGADAHOC,STANDARD,Maine
04563,44.013923,-69.258706,CUSHING,ME,KNOX,STANDARD,Maine
04564,43.921689,-69.464936,ROUND POND,ME,LINCOLN,STANDARD,Maine
04565,43.770000,-69.840002,SEBASCO ESTATES,ME,SAGADAHOC,PO BOX ONLY,Maine
04567,43.900856,-69.859541,SMALL POINT,ME,SAGADAHOC,STANDARD,Maine
04568,43.871808,-69.558278,SOUTH BRISTOL,ME,LINCOLN,STANDARD,Maine
04570,43.808546,-69.630766,SQUIRREL ISLAND,ME,LINCOLN,STANDARD,Maine
04571,43.896656,-69.674172,TREVETT,ME,LINCOLN,STANDARD,Maine
04572,44.122083,-69.383357,WALDOBORO,ME,LINCOLN,STANDARD,Maine
04573,43.951355,-69.552329,WALPOLE,ME,LINCOLN,STANDARD,Maine
04574,44.260640,-69.391525,WASHINGTON,ME,KNOX,STANDARD,Maine
04575,43.852150,-69.662199,WEST BOOTHBAY HARBOR,ME,LINCOLN,PO BOX ONLY,Maine
04576,43.813338,-69.662868,SOUTHPORT,ME,LINCOLN,STANDARD,Maine
04578,43.982446,-69.692757,WISCASSET,ME,LINCOLN,STANDARD,Maine
04579,43.959658,-69.769351,WOOLWICH,ME,SAGADAHOC,STANDARD,Maine
04605,44.672808,-68.391838,ELLSWORTH,ME,HANCOCK,STANDARD,Maine
04606,44.540726,-67.712364,ADDISON,ME,WASHINGTON,STANDARD,Maine
04607,44.467048,-68.086864,GOULDSBORO,ME,HANCOCK,STANDARD,Maine
04609,44.397469,-68.263807,BAR HARBOR,ME,HANCOCK,STANDARD,Maine
04611,44.466956,-67.612596,BEALS,ME,WASHINGTON,PO BOX ONLY,Maine
04612,44.231530,-68.414515,BERNARD,ME,HANCOCK,STANDARD,Maine
04613,44.376982,-68.029879,BIRCH HARBOR,ME,HANCOCK,STANDARD,Maine
04614,44.402776,-68.568699,BLUE HILL,ME,HANCOCK,STANDARD,Maine
04615,44.354477,-68.547810,BLUE HILL FALLS,ME,HANCOCK,STANDARD,Maine
04616,44.261323,-68.540354,BROOKLIN,ME,HANCOCK,STANDARD,Maine
04617,44.350023,-68.766474,BROOKSVILLE,ME,HANCOCK,STANDARD,Maine
04619,45.142954,-67.217524,CALAIS,ME,WASHINGTON,STANDARD,Maine
04622,44.750665,-67.966926,CHERRYFIELD,ME,WASHINGTON,STANDARD,Maine
04623,44.744467,-67.733661,COLUMBIA FALLS,ME,WASHINGTON,STANDARD,Maine
04624,44.423950,-67.985879,COREA,ME,HANCOCK,STANDARD,Maine
04625,44.256371,-68.266279,CRANBERRY ISLES,ME,HANCOCK,PO BOX ONLY,Maine
04626,44.669024,-67.221991,CUTLER,ME,WASHINGTON,STANDARD,Maine
04627,44.237011,-68.607843,DEER ISLE,ME,HANCOCK,STANDARD,Maine
04628,44.894562,-67.232400,DENNYSVILLE,ME,WASHINGTON,STANDARD,Maine
04629,44.422693,-68.506046,EAST BLUE HILL,ME,HANCOCK,STANDARD,Maine
04630,44.870323,-67.476552,EAST MACHIAS,ME,WASHINGTON,STANDARD,Maine
04631,44.910959,-67.008916,EASTPORT,ME,WASHINGTON,STANDARD,Maine
04634,44.650968,-68.221268,FRANKLIN,ME,HANCOCK,STANDARD,Maine
04635,44.172234,-68.351479,FRENCHBORO,ME,HANCOCK,PO BOX ONLY,Maine
04637,45.196916,-67.816170,GRAND LAKE STREAM,ME,WASHINGTON,STANDARD,Maine
04640,44.524572,-68.285253,HANCOCK,ME,HANCOCK,STANDARD,Maine
04642,44.330585,-68.809948,HARBORSIDE,ME,HANCOCK,STANDARD,Maine
04643,44.538028,-67.818540,HARRINGTON,ME,WASHINGTON,STANDARD,Maine
04644,44.413834,-68.252079,HULLS COVE,ME,HANCOCK,PO BOX ONLY,Maine
04645,44.066574,-68.615753,ISLE AU HAUT,ME,KNOX,STANDARD,Maine
04646,44.245566,-68.224956,ISLESFORD,ME,HANCOCK,PO BOX ONLY,Maine
04648,44.665503,-67.594967,JONESBORO,ME,WASHINGTON,STANDARD,Maine
04649,44.547108,-67.489830,JONESPORT,ME,WASHINGTON,STANDARD,Maine
04650,44.292626,-68.722884,LITTLE DEER ISLE,ME,HANCOCK,STANDARD,Maine
04652,44.819712,-67.062328,LUBEC,ME,WASHINGTON,STANDARD,Maine
04653,44.209468,-68.334649,BASS HARBOR,ME,HANCOCK,STANDARD,Maine
04654,44.757150,-67.539895,MACHIAS,ME,WASHINGTON,STANDARD,Maine
04655,44.655763,-67.378969,MACHIASPORT,ME,WASHINGTON,STANDARD,Maine
04656,44.641873,-68.391481,MANSET,ME,HANCOCK,STANDARD,Maine
04657,44.970310,-67.415770,MEDDYBEMPS,ME,WASHINGTON,STANDARD,Maine
04658,44.507821,-67.877962,MILBRIDGE,ME,WASHINGTON,STANDARD,Maine
04660,44.335752,-68.345728,MOUNT DESERT,ME,HANCOCK,STANDARD,Maine
04662,44.300959,-68.292446,NORTHEAST HARBOR,ME,HANCOCK,PO BOX ONLY,Maine
04664,44.539657,-68.119744,SULLIVAN,ME,HANCOCK,STANDARD,Maine
04665,44.641873,-68.391481,OTTER CREEK,ME,HANCOCK,PO BOX ONLY,Maine
04666,44.980583,-67.223671,PEMBROKE,ME,WASHINGTON,STANDARD,Maine
04667,44.983540,-67.101384,PERRY,ME,WASHINGTON,STANDARD,Maine
04668,45.212926,-67.585965,PRINCETON,ME,WASHINGTON,STANDARD,Maine
04669,44.408251,-68.014887,PROSPECT HARBOR,ME,HANCOCK,STANDARD,Maine
04671,45.067340,-67.149953,ROBBINSTON,ME,WASHINGTON,STANDARD,Maine
04672,44.430001,-68.319999,SALSBURY COVE,ME,HANCOCK,PO BOX ONLY,Maine
04673,44.317252,-68.680482,SARGENTVILLE,ME,HANCOCK,STANDARD,Maine
04674,44.274253,-68.458829,SEAL COVE,ME,HANCOCK,STANDARD,Maine
04675,44.301348,-68.251150,SEAL HARBOR,ME,HANCOCK,PO BOX ONLY,Maine
04676,44.346881,-68.634365,SEDGWICK,ME,HANCOCK,STANDARD,Maine
04677,44.476822,-68.181503,SORRENTO,ME,HANCOCK,STANDARD,Maine
04679,44.278733,-68.324541,SOUTHWEST HARBOR,ME,HANCOCK,STANDARD,Maine
04680,44.478414,-67.947063,STEUBEN,ME,WASHINGTON,STANDARD,Maine
04681,44.150462,-68.645327,STONINGTON,ME,HANCOCK,STANDARD,Maine
04683,44.245207,-68.787812,SUNSET,ME,HANCOCK,STANDARD,Maine
04684,44.467465,-68.507323,SURRY,ME,HANCOCK,STANDARD,Maine
04685,44.151688,-68.465215,SWANS ISLAND,ME,HANCOCK,STANDARD,Maine
04686,44.996538,-67.694025,WESLEY,ME,WASHINGTON,STANDARD,Maine
04690,44.641873,-68.391481,WEST TREMONT,ME,HANCOCK,STANDARD,Maine
04691,44.760323,-67.255049,WHITING,ME,WASHINGTON,STANDARD,Maine
04693,44.376371,-68.093639,WINTER HARBOR,ME,HANCOCK,STANDARD,Maine
04694,45.115083,-67.477543,BAILEYVILLE,ME,WASHINGTON,STANDARD,Maine
04730,46.191022,-67.860969,HOULTON,ME,AROOSTOOK,STANDARD,Maine
04732,46.327493,-68.939196,ASHLAND,ME,AROOSTOOK,STANDARD,Maine
04733,45.757479,-68.404153,BENEDICTA,ME,AROOSTOOK,STANDARD,Maine
04734,46.468000,-67.956339,BLAINE,ME,AROOSTOOK,PO BOX ONLY,Maine
04735,46.414673,-67.860723,BRIDGEWATER,ME,AROOSTOOK,STANDARD,Maine
04736,46.911495,-68.029190,CARIBOU,ME,AROOSTOOK,STANDARD,Maine
04737,46.610000,-69.520001,CLAYTON LAKE,ME,AROOSTOOK,STANDARD,Maine
04738,46.760001,-68.079999,CROUSEVILLE,ME,AROOSTOOK,PO BOX ONLY,Maine
04739,46.995905,-68.672928,EAGLE LAKE,ME,AROOSTOOK,STANDARD,Maine
04740,46.633304,-67.847623,EASTON,ME,AROOSTOOK,STANDARD,Maine
04741,47.453713,-69.222922,ESTCOURT STATION,ME,AROOSTOOK,STANDARD,Maine
04742,46.776240,-67.859200,FORT FAIRFIELD,ME,AROOSTOOK,STANDARD,Maine
04743,47.200265,-68.614332,FORT KENT,ME,AROOSTOOK,STANDARD,Maine
04744,47.230000,-68.580003,FORT KENT MILLS,ME,AROOSTOOK,PO BOX ONLY,Maine
04745,47.282101,-68.388785,FRENCHVILLE,ME,AROOSTOOK,STANDARD,Maine
04746,47.256149,-68.137482,GRAND ISLE,ME,AROOSTOOK,STANDARD,Maine
04747,46.004971,-68.233774,ISLAND FALLS,ME,AROOSTOOK,STANDARD,Maine
04750,46.954965,-67.857438,LIMESTONE,ME,AROOSTOOK,STANDARD,Maine
04751,46.909999,-67.830001,LIMESTONE,ME,AROOSTOOK,UNIQUE,Maine
04756,47.321709,-68.298210,MADAWASKA,ME,AROOSTOOK,STANDARD,Maine
04757,46.667612,-68.168635,MAPLETON,ME,AROOSTOOK,STANDARD,Maine
04758,46.559272,-67.853223,MARS HILL,ME,AROOSTOOK,STANDARD,Maine
04759,46.497891,-68.372510,MASARDIS,ME,AROOSTOOK,STANDARD,Maine
04760,46.339340,-67.954877,MONTICELLO,ME,AROOSTOOK,STANDARD,Maine
04761,46.117253,-67.975286,NEW LIMERICK,ME,AROOSTOOK,STANDARD,Maine
04762,46.958247,-68.124730,NEW SWEDEN,ME,AROOSTOOK,STANDARD,Maine
04763,46.075083,-68.114977,OAKFIELD,ME,AROOSTOOK,STANDARD,Maine
04764,46.398930,-68.585324,OXBOW,ME,AROOSTOOK,STANDARD,Maine
04765,46.158787,-68.591116,PATTEN,ME,PENOBSCOT,STANDARD,Maine
04766,46.892462,-68.215777,PERHAM,ME,AROOSTOOK,STANDARD,Maine
04768,46.863400,-68.892095,PORTAGE,ME,AROOSTOOK,PO BOX ONLY,Maine
04769,46.688953,-67.991917,PRESQUE ISLE,ME,AROOSTOOK,STANDARD,Maine
04770,46.516166,-68.886826,QUIMBY,ME,AROOSTOOK,PO BOX ONLY,Maine
04772,47.230085,-68.311447,SAINT AGATHA,ME,AROOSTOOK,STANDARD,Maine
04773,47.267433,-68.223037,SAINT DAVID,ME,AROOSTOOK,STANDARD,Maine
04774,47.077041,-69.154497,SAINT FRANCIS,ME,AROOSTOOK,STANDARD,Maine
04775,46.660000,-68.410000,SHERIDAN,ME,AROOSTOOK,PO BOX ONLY,Maine
04776,45.871694,-68.324752,SHERMAN MILLS,ME,AROOSTOOK,STANDARD,Maine
04777,45.842522,-68.501074,SHERMAN STATION,ME,PENOBSCOT,STANDARD,Maine
04779,47.124515,-68.324035,SINCLAIR,ME,AROOSTOOK,STANDARD,Maine
04780,46.239243,-68.285281,SMYRNA MILLS,ME,AROOSTOOK,STANDARD,Maine
04781,47.150199,-68.613492,WALLAGRASS,ME,AROOSTOOK,STANDARD,Maine
04782,45.519867,-68.647416,STACYVILLE,ME,PENOBSCOT,PO BOX ONLY,Maine
04783,47.040124,-68.175048,STOCKHOLM,ME,AROOSTOOK,STANDARD,Maine
04785,47.131860,-67.977956,VAN BUREN,ME,AROOSTOOK,STANDARD,Maine
04786,46.794920,-68.192049,WASHBURN,ME,AROOSTOOK,STANDARD,Maine
04787,46.533464,-67.966079,WESTFIELD,ME,AROOSTOOK,STANDARD,Maine
04788,46.516166,-68.886826,WINTERVILLE,ME,AROOSTOOK,PO BOX ONLY,Maine
04841,44.133537,-69.133822,ROCKLAND,ME,KNOX,STANDARD,Maine
04843,44.238404,-69.064038,CAMDEN,ME,KNOX,STANDARD,Maine
04846,44.110000,-69.080001,GLEN COVE,ME,KNOX,PO BOX ONLY,Maine
04847,44.241177,-69.188512,HOPE,ME,KNOX,STANDARD,Maine
04848,44.298879,-68.915250,ISLESBORO,ME,WALDO,STANDARD,Maine
04849,44.316105,-69.026001,LINCOLNVILLE,ME,WALDO,STANDARD,Maine
04850,44.299999,-69.070001,LINCOLNVILLE CENTER,ME,WALDO,PO BOX ONLY,Maine
04851,43.877111,-68.868681,MATINICUS,ME,KNOX,PO BOX ONLY,Maine
04852,43.766602,-69.309836,MONHEGAN,ME,LINCOLN,PO BOX ONLY,Maine
04853,44.136344,-68.866755,NORTH HAVEN,ME,KNOX,STANDARD,Maine
04854,44.075525,-69.079843,OWLS HEAD,ME,KNOX,STANDARD,Maine
04855,43.938358,-69.264532,PORT CLYDE,ME,KNOX,PO BOX ONLY,Maine
04856,44.180604,-69.122109,ROCKPORT,ME,KNOX,STANDARD,Maine
04857,44.008875,-69.206290,SAINT GEORGE,ME,KNOX,STANDARD,Maine
04858,44.046510,-69.154060,SOUTH THOMASTON,ME,KNOX,STANDARD,Maine
04859,43.999116,-69.144355,SPRUCE HEAD,ME,KNOX,STANDARD,Maine
04860,43.979598,-69.216037,TENANTS HARBOR,ME,KNOX,STANDARD,Maine
04861,44.107716,-69.171423,THOMASTON,ME,KNOX,STANDARD,Maine
04862,44.262706,-69.277721,UNION,ME,KNOX,STANDARD,Maine
04863,44.068814,-68.853313,VINALHAVEN,ME,KNOX,STANDARD,Maine
04864,44.128011,-69.243884,WARREN,ME,KNOX,STANDARD,Maine
04865,44.189999,-69.150003,WEST ROCKPORT,ME,KNOX,PO BOX ONLY,Maine
04901,44.541098,-69.573010,WATERVILLE,ME,KENNEBEC,STANDARD,Maine
04903,44.540002,-69.660000,WATERVILLE,ME,KENNEBEC,STANDARD,Maine
04910,44.508310,-69.445211,ALBION,ME,KENNEBEC,STANDARD,Maine
04911,44.769926,-69.972549,ANSON,ME,SOMERSET,STANDARD,Maine
04912,44.980706,-69.689875,ATHENS,ME,SOMERSET,STANDARD,Maine
04915,44.463504,-69.037571,BELFAST,ME,WALDO,STANDARD,Maine
04917,44.487730,-69.838636,BELGRADE,ME,KENNEBEC,STANDARD,Maine
04918,44.516779,-69.866483,BELGRADE LAKES,ME,KENNEBEC,STANDARD,Maine
04920,45.142342,-69.854455,BINGHAM,ME,SOMERSET,STANDARD,Maine
04921,44.560895,-69.136548,BROOKS,ME,WALDO,STANDARD,Maine
04922,44.687728,-69.384723,BURNHAM,ME,WALDO,STANDARD,Maine
04923,45.029009,-69.445743,CAMBRIDGE,ME,SOMERSET,STANDARD,Maine
04924,44.782241,-69.546318,CANAAN,ME,SOMERSET,STANDARD,Maine
04925,45.212372,-69.903400,CARATUNK,ME,SOMERSET,STANDARD,Maine
04926,44.480121,-69.513888,CHINA VILLAGE,ME,KENNEBEC,PO BOX ONLY,Maine
04927,44.665476,-69.540765,CLINTON,ME,KENNEBEC,STANDARD,Maine
04928,44.943471,-69.258241,CORINNA,ME,PENOBSCOT,STANDARD,Maine
04929,44.773092,-69.301538,DETROIT,ME,SOMERSET,STANDARD,Maine
04930,45.027571,-69.317971,DEXTER,ME,PENOBSCOT,STANDARD,Maine
04932,44.697571,-69.143706,DIXMONT,ME,PENOBSCOT,STANDARD,Maine
04933,44.816495,-69.231351,EAST NEWPORT,ME,PENOBSCOT,PO BOX ONLY,Maine
04935,44.440001,-69.600003,EAST VASSALBORO,ME,KENNEBEC,PO BOX ONLY,Maine
04936,45.422237,-70.623924,EUSTIS,ME,FRANKLIN,STANDARD,Maine
04937,44.651651,-69.661277,FAIRFIELD,ME,SOMERSET,STANDARD,Maine
04938,44.661856,-70.103101,FARMINGTON,ME,FRANKLIN,STANDARD,Maine
04939,45.077258,-69.158773,GARLAND,ME,PENOBSCOT,STANDARD,Maine
04940,44.623993,-70.083294,FARMINGTON FALLS,ME,FRANKLIN,PO BOX ONLY,Maine
04941,44.470054,-69.284182,FREEDOM,ME,WALDO,STANDARD,Maine
04942,45.077022,-69.586445,HARMONY,ME,SOMERSET,STANDARD,Maine
04943,44.879824,-69.520500,HARTLAND,ME,SOMERSET,STANDARD,Maine
04944,44.686892,-69.643928,HINCKLEY,ME,SOMERSET,PO BOX ONLY,Maine
04945,45.869604,-70.266056,JACKMAN,ME,SOMERSET,STANDARD,Maine
04947,45.049288,-70.268761,KINGFIELD,ME,FRANKLIN,STANDARD,Maine
04949,44.369093,-69.336003,LIBERTY,ME,WALDO,STANDARD,Maine
04950,44.826354,-69.799711,MADISON,ME,SOMERSET,STANDARD,Maine
04951,44.607218,-69.071278,MONROE,ME,WALDO,STANDARD,Maine
04952,44.412796,-69.154791,MORRILL,ME,WALDO,STANDARD,Maine
04953,44.860300,-69.236699,NEWPORT,ME,PENOBSCOT,STANDARD,Maine
04954,44.880002,-70.090001,NEW PORTLAND,ME,SOMERSET,PO BOX ONLY,Maine
04955,44.647208,-69.993340,NEW SHARON,ME,FRANKLIN,STANDARD,Maine
04956,44.807906,-70.109843,NEW VINEYARD,ME,FRANKLIN,STANDARD,Maine
04957,44.702068,-69.843370,NORRIDGEWOCK,ME,SOMERSET,STANDARD,Maine
04958,44.896903,-69.917313,NORTH ANSON,ME,SOMERSET,STANDARD,Maine
04961,45.137780,-70.144294,NORTH NEW PORTLAND,ME,SOMERSET,STANDARD,Maine
04962,44.489066,-69.625944,NORTH VASSALBORO,ME,KENNEBEC,STANDARD,Maine
04963,44.589005,-69.887302,OAKLAND,ME,KENNEBEC,STANDARD,Maine
04964,44.866915,-70.774099,OQUOSSOC,ME,FRANKLIN,PO BOX ONLY,Maine
04965,44.843149,-69.368357,PALMYRA,ME,SOMERSET,STANDARD,Maine
04966,44.814698,-70.427310,PHILLIPS,ME,FRANKLIN,STANDARD,Maine
04967,44.769841,-69.433668,PITTSFIELD,ME,SOMERSET,STANDARD,Maine
04969,44.785281,-69.236275,PLYMOUTH,ME,PENOBSCOT,STANDARD,Maine
04970,45.007914,-70.618159,RANGELEY,ME,FRANKLIN,STANDARD,Maine
04971,44.929681,-69.391280,SAINT ALBANS,ME,SOMERSET,STANDARD,Maine
04972,44.519999,-68.840001,SANDY POINT,ME,WALDO,PO BOX ONLY,Maine
04973,44.368253,-69.186292,SEARSMONT,ME,WALDO,STANDARD,Maine
04974,44.470907,-68.928664,SEARSPORT,ME,WALDO,STANDARD,Maine
04975,44.625355,-69.588337,SHAWMUT,ME,SOMERSET,PO BOX ONLY,Maine
04976,44.789269,-69.667731,SKOWHEGAN,ME,SOMERSET,STANDARD,Maine
04978,44.641819,-69.799889,SMITHFIELD,ME,SOMERSET,STANDARD,Maine
04979,44.939380,-69.808140,SOLON,ME,SOMERSET,STANDARD,Maine
04981,44.514020,-68.839052,STOCKTON SPRINGS,ME,WALDO,STANDARD,Maine
04982,45.098127,-70.430547,STRATTON,ME,FRANKLIN,STANDARD,Maine
04983,44.979401,-70.367300,STRONG,ME,FRANKLIN,STANDARD,Maine
04984,44.696587,-70.267204,TEMPLE,ME,FRANKLIN,STANDARD,Maine
04985,45.369439,-69.931097,WEST FORKS,ME,SOMERSET,STANDARD,Maine
04986,44.549461,-69.211290,THORNDIKE,ME,WALDO,STANDARD,Maine
04987,44.674147,-69.251841,TROY,ME,WALDO,STANDARD,Maine
04988,44.570147,-69.362442,UNITY,ME,WALDO,STANDARD,Maine
04989,44.429336,-69.648293,VASSALBORO,ME,KENNEBEC,STANDARD,Maine
04992,44.663655,-70.162674,WEST FARMINGTON,ME,FRANKLIN,PO BOX ONLY,Maine
05001,43.672189,-72.380191,WHITE RIVER JUNCTION,VT,WINDSOR,STANDARD,Vermont
05009,43.650001,-72.320003,WHITE RIVER JUNCTION,VT,WINDSOR,UNIQUE,Vermont
05030,43.410002,-72.419997,ASCUTNEY,VT,WINDSOR,PO BOX ONLY,Vermont
05031,43.702241,-72.595301,BARNARD,VT,WINDSOR,PO BOX ONLY,Vermont
05032,43.801580,-72.657763,BETHEL,VT,WINDSOR,STANDARD,Vermont
05033,44.012175,-72.158298,BRADFORD,VT,ORANGE,STANDARD,Vermont
05034,43.574513,-72.643228,BRIDGEWATER,VT,WINDSOR,STANDARD,Vermont
05035,43.611554,-72.686040,BRIDGEWATER CORNERS,VT,WINDSOR,STANDARD,Vermont
05036,44.023909,-72.587890,BROOKFIELD,VT,ORANGE,STANDARD,Vermont
05037,43.457741,-72.493456,BROWNSVILLE,VT,WINDSOR,STANDARD,Vermont
05038,43.989748,-72.454954,CHELSEA,VT,ORANGE,STANDARD,Vermont
05039,44.063295,-72.313077,CORINTH,VT,ORANGE,STANDARD,Vermont
05040,44.069880,-72.198726,EAST CORINTH,VT,ORANGE,STANDARD,Vermont
05041,43.956601,-72.538569,EAST RANDOLPH,VT,ORANGE,STANDARD,Vermont
05042,44.222166,-72.096758,EAST RYEGATE,VT,CALEDONIA,STANDARD,Vermont
05043,43.805094,-72.204669,EAST THETFORD,VT,ORANGE,STANDARD,Vermont
05045,43.917789,-72.180114,FAIRLEE,VT,ORANGE,STANDARD,Vermont
05046,44.232452,-72.257514,GROTON,VT,CALEDONIA,STANDARD,Vermont
05047,43.650001,-72.320003,HARTFORD,VT,WINDSOR,PO BOX ONLY,Vermont
05048,43.580616,-72.427708,HARTLAND,VT,WINDSOR,STANDARD,Vermont
05049,43.540001,-72.419997,HARTLAND FOUR CORNERS,VT,WINDSOR,PO BOX ONLY,Vermont
05050,44.266811,-72.064008,MC INDOE FALLS,VT,CALEDONIA,PO BOX ONLY,Vermont
05051,44.104485,-72.121743,NEWBURY,VT,ORANGE,STANDARD,Vermont
05052,43.596985,-72.359721,NORTH HARTLAND,VT,WINDSOR,STANDARD,Vermont
05053,43.719447,-72.489228,NORTH POMFRET,VT,WINDSOR,STANDARD,Vermont
05054,43.839999,-72.179998,NORTH THETFORD,VT,ORANGE,PO BOX ONLY,Vermont
05055,43.777630,-72.323985,NORWICH,VT,WINDSOR,STANDARD,Vermont
05056,43.508851,-72.693758,PLYMOUTH,VT,WINDSOR,STANDARD,Vermont
05058,43.881264,-72.272287,POST MILLS,VT,ORANGE,STANDARD,Vermont
05059,43.637816,-72.427736,QUECHEE,VT,WINDSOR,PO BOX ONLY,Vermont
05060,43.967072,-72.708607,RANDOLPH,VT,ORANGE,STANDARD,Vermont
